source,target
1578311,1200138
1578311,1425186
1578311,87919
1578311,115788
2027324,1578311
2027324,1582658
2027324,2027324
2027324,2330515
2027324,2027324
2027324,2342419
2027324,2342420
2278507,1668499
2278507,2278507
2278507,1960171
2278507,1578309
2278507,2262618
2278507,2264493
2278507,2022397
2278507,2264609
2278507,2263827
2278507,2276996
2278507,2263827
2278507,2262624
2278507,2262628
1570175,1570175
1570175,2272139
1570175,2263827
1570175,2264493
1570175,1570175
1570175,2265701
1570175,1472029
1570175,1434212
1570175,1425151
1570175,1425153
1570175,2342419
1570175,2342420
1570175,2272127
1570175,2272129
2265701,2264493
2265701,1570175
2265701,2265701
2265701,1604947
2265701,1522045
2265701,2268920
2265701,2023460
2265701,2266435
2265701,2265679
2265701,2023460
2265701,1668499
2265701,2278507
2265701,1960171
2265701,1246398
2265701,2304321
1960152,1960152
1960152,1960154
1960152,1960171
1960152,1246392
1960152,1248512
1960152,1249336
1960152,1237823
1960152,1960171
1960152,1081432
1960152,1081435
1246398,1246398
1246398,1604927
1246398,1246398
1246398,2272139
1246398,1246398
1246398,2304321
1246398,2307156
1246398,2303405
1246398,2307158
1246398,1672590
1246398,2062477
1246398,1960154
1246398,1960212
1246398,1960152
1246398,1960154
1246398,2307178
1246398,2022855
1246398,2029386
1246398,2342419
1246398,2342420
1246398,1248512
1246398,1138149
1246398,1531459
1246398,1200822
1246398,151043
1246398,1248512
1246398,1249336
1246398,1668499
1246398,2278507
1246398,1960171
1246398,1426811
2304321,1246398
2304321,2304321
2304321,1668499
2304321,2278507
2304321,1960171
1249336,1248512
1249336,1249336
1249336,1960152
1249336,1960154
1672590,1672590
1672590,2062477
1672590,2303401
1672590,2312032
1672590,1672590
1672590,2023460
1672590,2262612
1672590,2022855
1672590,1852883
1672590,2272139
1672590,2022501
1672590,2263827
1672590,2022501
1672590,2263827
1672590,1852883
1672590,2029386
1672590,2263827
1672590,2272139
1672590,1852883
1672590,1852889
1672590,2263827
1672590,2264493
1672590,1570175
1672590,2265701
1672590,1472048
1672590,2029386
1672590,2276912
1672590,2307178
1672590,2022855
1672590,2029386
1672590,2264493
1672590,1222673
1672590,2303401
1672590,2263827
1672590,2262624
1672590,2272142
1672590,2307156
1672590,2303405
1672590,2307158
2062477,1672590
2062477,2062477
2303405,2307156
2303405,2303405
2303405,2307158
2303405,2303405
2303405,2325460
2303405,2264493
2303405,1222673
2303405,2303401
2303405,1604947
2303405,1522045
2303405,2268920
2303405,2264493
2303405,1570175
2303405,2265701
2325460,2325460
2325460,2304788
2325460,2276996
2325460,2303405
2325460,2325460
2325460,2304788
2325460,2325612
2325460,2276996
2023460,2023460
2023460,2262612
2023460,2023460
2023460,2266435
2023460,2263827
2023460,2023460
2023460,1570645
2023460,2265679
2023460,2023460
2023460,2022855
2023460,2023460
2023460,2271179
2023460,2264609
2023460,1604927
2023460,1960122
2023460,2266447
2023460,1583624
2023460,1108849
2023460,1425145
2023460,1578309
2023460,2262618
2023460,2265688
2023460,2265896
2023460,2264609
2023460,1425145
2023460,1604947
2023460,2263827
2023460,2262624
2023460,2262628
2023460,2264493
2023460,1570175
2023460,2265701
2023460,2264609
2023460,2022855
2023460,1852883
2023460,1672591
2023460,2270484
2023460,2264609
2023460,1604927
2023460,1852881
2023460,1604927
2023460,1960122
2023460,2022855
2023460,1354765
2023460,1582658
2023460,593046
2266435,2023460
2266435,2266435
2265679,2265679
2265679,2023460
2265679,2266435
2265679,1960122
2265679,2266447
2265679,2022855
2265679,2023460
2313603,1582658
2313603,2313603
2313603,2313598
2313603,2313593
2313603,1522045
2313603,2313598
2313603,2314457
2313603,2314455
2313603,2314454
2313598,2313593
2313598,1522045
2313598,2313598
2313598,1582658
2313598,2313603
2313598,2313598
2313598,2303401
2313598,2312032
2313598,1672590
2313598,2303401
2313598,2320925
2313598,1582659
2313598,2303401
2313598,2320927
2313598,2022501
1354765,1354765
1354765,1582658
1354765,593046
1354765,1275423
1354765,105656
1354765,1477080
1354765,1248507
1354765,222912
593046,1354765
593046,1582658
593046,593046
593046,1425121
593046,1838851
593046,1477080
593046,1425119
593046,1275410
593046,1425119
593046,1275410
593046,113521
593046,85623
593046,85320
593046,1275410
593046,1425158
593046,1960119
593046,1425158
593046,1497313
593046,1354770
593046,1425151
593046,74750
593046,83426
593046,87254
593046,1531459
593046,1200822
593046,151043
2038446,2038446
2038446,2044105
2038446,1982570
2038446,2038444
2044105,2038446
2044105,2044105
2044105,1582658
2044105,2313603
2044105,2313598
2044105,2303401
2044105,2312032
2044105,1672590
1302202,19302
1302202,1302202
2057491,2057491
2057491,2237295
2237295,2057491
2237295,2237295
1541848,1541848
1541848,1625019
1625019,1541848
1625019,1625019
1960122,1960122
1960122,2266447
1960122,1604927
1960122,1960122
1960122,2022855
1960122,238367
1960122,543544
1960122,2023460
1960122,2266435
1960122,1672591
1960122,2270484
1960122,1425145
1960122,2268920
1960122,2265688
1960122,2265896
1960122,1531459
1960122,1200822
1960122,151043
1960122,87919
1960122,115788
2266447,1960122
2266447,2266447
2266447,2264493
2266447,1222673
2266447,2303401
2266447,2022855
2266447,2023460
2266447,1604947
2266447,1522045
2266447,2268920
2266447,2264493
2266447,1570175
2266447,2265701
1852883,1852883
1852883,1960090
1852883,2272139
1852883,1852883
1852883,1852889
1852883,2263827
1852883,2022855
1852883,1852883
1852883,2272139
1852883,2264609
1852883,2022855
1852883,1852883
1852883,2022501
1852883,2263827
1852883,1852883
1852883,2264609
1852883,2271636
1852883,1852889
1852883,2272139
1852883,2022501
1852883,2263827
1852883,2029386
1852883,2263827
1852883,2272139
1852883,1960118
1852883,2022855
1852883,2269639
1852883,2022855
1852883,1250412
1852883,1960118
1852883,2263827
1852883,2066431
1852883,2310928
1960090,1852883
1960090,1960090
1960090,2272139
1960090,1852883
1960090,1852889
1960090,2263827
1852889,2264609
1852889,1852889
1852889,2022855
1852889,1852883
1852889,1852889
1852889,2263827
1852889,2264609
1852889,2271636
1852889,1852889
1852889,2022855
1852889,2264609
1852889,1852889
1852889,1578309
1852889,2262618
1852889,1425145
1852889,2268920
1852889,2264609
1852889,2022855
1852889,1852883
1852889,1531459
1852889,1200822
1852889,151043
2272127,2272127
2272127,2272129
2272127,2264609
2272127,1852889
2272127,2022855
2272127,1570175
2272127,2272139
2272127,2263827
2272127,2022855
2272127,1852883
2272127,2272139
2272127,2029386
2272127,2263827
2272127,2272139
2272129,2272127
2272129,2272129
2272129,1237849
2272129,1385147
2272129,1578309
2272129,1570175
2272129,2272139
2272129,2263827
2272129,2268920
2272129,2027371
2272129,1472048
2272129,2276961
2272129,2022855
2272129,2029386
2272129,105656
2272129,1248507
2272129,1278219
2272129,2263827
2272129,2262624
2272129,2262628
1222673,2264493
1222673,1222673
1222673,2303401
1222673,2262624
1222673,2303780
1222673,1222673
1222673,2264609
1222673,2271179
1222673,2303329
1222673,2264609
1222673,1604927
1222673,1852881
1222673,2272139
1222673,2183678
1222673,2022855
1222673,2272139
1222673,2022855
1222673,2262624
1222673,1604947
1222673,1522045
1222673,2268920
1222673,1570175
1222673,2272139
1222673,2263827
1222673,2272127
1222673,2272129
2303401,2303401
2303401,2320927
2303401,2022501
2303401,2303401
2303401,2312032
2303401,1672590
2303401,2303401
2303401,2320925
2303401,1582659
2303401,2303401
2303401,2264493
2303401,1222673
2303401,2303401
2303401,1522049
2303401,2813421
2303401,1326321
2303401,1747369
2303401,2033683
2303401,1124604
2303401,1604947
2303401,1522045
2303401,2268920
2307156,2307156
2307156,2303405
2307156,2307158
2307156,2303401
2307156,2320927
2307156,2022501
2307158,2307156
2307158,2303405
2307158,2307158
1214148,1214148
1214148,16450
1214148,174808
1214148,1214148
1913837,1688990
1913837,1913837
2013258,1688990
2013258,2013258
2891790,1688990
2891790,2891790
97780,97780
97780,6736
28639,28639
28639,6736
28639,1234643
28639,13473
28639,1287927
129561,129561
129561,227564
129561,227565
227564,129561
227564,227564
227564,227565
227564,227564
227564,1998209
227564,227564
227565,129561
227565,227564
227565,227565
563145,563145
563145,183753
563145,999516
563145,563145
563145,232192
563145,41997
563145,87384
563145,563145
563145,127602
563145,42257
563145,116461
563145,108562
563145,131970
563145,123091
563145,127602
563145,42257
563145,188855
563145,125664
563145,183753
563145,132093
52903,180884
52903,52903
52903,149311
52903,4078
52903,99846
149311,180884
149311,52903
149311,149311
2307022,2307022
2307022,2898228
2307022,1264468
2307022,2290411
2898228,2307022
2898228,2898228
550552,550552
550552,973
80154,80154
80154,973
80154,82854
80154,80154
80154,17064
80154,39459
80154,56103
175360,975
175360,175360
175360,1110913
1110913,975
1110913,175360
1110913,1110913
1559929,975
1559929,1559929
102880,102880
102880,83696
102880,944055
102880,83624
102880,102880
102880,140481
102880,105940
102880,102880
102880,44922
102880,25246
102880,102880
102880,119447
102880,1011224
102880,102880
102880,65966
102880,1619
102880,102880
102880,262128
102880,26744
102880,102880
102880,26724
102880,62417
102880,62418
102880,244430
102880,70439
102880,990443
262128,262128
262128,26724
262128,62417
262128,262128
262128,695
262128,1619
262128,102880
262128,262128
69638,1619
69638,26724
69638,69638
69636,1619
69636,69636
69636,70674
69636,2582945
69636,2592083
69636,69636
70674,1619
70674,69636
70674,70674
70674,1396483
70674,70674
70674,65992
70674,84205
70674,26724
70674,25246
70674,65992
1337,1337
1337,1338
1337,12462
1337,1337
1337,1619
1337,103598
1337,1337
1337,132739
1337,52908
1337,1337
1337,64895
1337,1135394
1337,1337
1337,67222
1337,68561
1337,1337
1337,70706
1337,227804
1337,56830
1337,1337
1337,12671
1337,56861
1337,1337
1337,111298
1337,25246
1337,1337
1337,70590
1337,25245
1337,1337
1337,72730
1337,1336
1337,607
1337,78257
1337,126345
1337,213438
1337,25246
1337,86318
1337,18897
1337,1619
1337,1338
103598,1337
103598,1619
103598,103598
103598,148886
103598,1193722
103598,103598
103598,1622
103598,150162
103598,1619
103598,102880
103598,262128
103598,62414
103598,26724
103598,62419
103598,78252
103598,1727249
227778,227778
227778,1619
227778,558825
227778,227778
227778,26724
227778,25245
227778,227778
227778,64896
227778,56861
227778,227778
227778,26744
227778,227778
227778,88495
227778,83624
227778,1620
558825,558825
558825,227778
558825,1619
558825,558825
558825,65987
558825,558825
134703,134703
134703,83630
134703,62424
134703,26739
134703,134703
134703,1504457
134703,25246
134703,134703
134703,56811
134703,1427625
134703,240152
134703,148886
134703,119447
134703,1562219
134703,581802
134703,1776352
83630,134703
83630,83630
83630,62424
83630,544797
83630,83630
83630,25246
83630,65987
83630,236075
83630,63584
83630,148884
83630,25246
83630,102880
83630,119447
83630,65992
83630,26784
83630,20519
83630,83696
62424,134703
62424,83630
62424,62424
62424,544797
62424,62424
62424,62414
62424,1266162
62424,544779
62424,25246
62424,65987
62424,236075
62424,544797
62424,83630
62424,84205
62424,62420
62424,65992
62424,26784
62424,70946
62424,66055
62424,270182
12462,1337
12462,1338
12462,12462
240161,213438
240161,1338
240161,240161
240161,132739
240161,21909
240161,83358
240161,26744
240161,227778
240161,70590
240161,78877
56830,56830
56830,1337
56830,12671
56830,56830
56830,1338
56830,67222
56830,56830
56830,1140642
56830,26726
56830,26724
56830,18897
56830,1619
56830,1338
67222,1337
67222,67222
67222,68561
67222,88495
67222,67222
67222,1178817
67222,56830
67222,1338
67222,67222
67222,67221
67222,87840
67222,26744
67222,227778
67222,72731
67222,227804
67222,18897
67222,1619
67222,1338
239008,239008
239008,1338
239008,1082975
239008,239008
239008,239009
239008,61145
239008,1191929
239008,931254
1082975,239008
1082975,1338
1082975,1082975
1082975,65966
1082975,62419
1082975,26724
1082975,25246
1082975,65992
67689,67689
67689,26724
67689,1338
67689,67689
67689,58123
67689,83358
67689,1106525
67689,1005911
67689,239008
67689,239009
67689,26724
67689,25246
67689,65992
83624,83624
83624,102880
83624,140481
83624,88495
83624,83624
83624,1620
83624,64896
83624,65938
83624,83624
83624,588138
83624,144860
1620,88495
1620,83624
1620,1620
1620,1438264
1620,1620
25246,25246
25246,68557
25246,87840
25246,25246
25246,102880
25246,119447
25246,25246
25246,65987
25246,236075
25246,25246
25246,1337
25246,70590
25246,25246
25246,1304941
25246,25246
25246,68557
25246,1135394
25246,25246
25246,134703
25246,26724
25246,25246
25246,65992
25246,25246
25246,65992
25246,25246
25246,86318
25246,25246
25246,1447236
25246,25246
25246,64435
25246,25246
25246,8945
25246,26744
25246,227778
25246,2344656
25246,2921077
65992,65992
65992,84205
65992,65992
65992,26784
65992,26724
65992,25246
65992,65992
65992,25246
65992,65992
2262628,2263827
2262628,2262624
2262628,2262628
2262628,1604927
2262628,1246398
2262628,2272139
2262628,2263827
2262628,2304788
2262628,2276996
2262628,2264493
2262628,2022397
2262628,1852883
2262628,1960090
2262628,2272139
2262628,1578309
2262628,2262618
2262628,2023460
2262628,2262612
2262628,1852883
2262628,1852889
2262628,2263827
2262628,2262624
2262628,2262628
2029386,2029386
2029386,2263827
2029386,2272139
2029386,1472048
2029386,2029386
2029386,2276912
2029386,2276961
2029386,2022855
2029386,2029386
2029386,2307178
2029386,2022855
2029386,2029386
2029386,2268920
2029386,2027371
2029386,1472048
2029386,2272139
2029386,2183678
2029386,2022855
2029386,2276991
2029386,1472048
2029386,2268920
2029386,2272127
2029386,2272129
2029386,2022855
2029386,1852883
2029386,2272139
2029386,2264609
2029386,1852889
2029386,2022855
2029386,1250412
2029386,1960118
2029386,2264609
2029386,2271636
2029386,1852889
2029386,2022855
2029386,2264609
2029386,1852889
2029386,1570175
2029386,2272139
2029386,2263827
2029386,2307156
2029386,2303405
2029386,2307158
2029386,1604927
2029386,1246398
2029386,2272139
2029386,2263827
2029386,2066431
2029386,2310928
2276912,1472048
2276912,2029386
2276912,2276912
2276961,2276961
2276961,2022855
2276961,2029386
2276961,2308725
2276961,2033694
2276961,2315283
2342419,2342419
2342419,2342420
2342419,1425151
2342419,1425153
2342419,1170014
2342419,1278223
2342419,1514232
2342419,105656
2342419,222912
2342419,1248507
2342419,222912
2342419,1425157
2342420,2342419
2342420,2342420
2342420,1425151
2342420,1425153
2342420,1248507
2342420,222912
2342420,1170014
2342420,1278223
2342420,1514232
2342420,105656
2342420,222912
2342420,1425157
2331862,2331862
2331862,2313599
2331862,1522045
2331862,2331862
2331862,1428998
2331862,2313599
2331862,1522049
2331862,2813421
2331862,1326321
2331862,1747369
2313599,2331862
2313599,2313599
2313599,1428998
2313599,2313599
2313599,1326321
2313599,1747369
2313599,2313593
2313599,1522045
2313599,2313598
2313599,1582658
2313599,2313603
2313599,2313598
2313599,2303401
2313599,2312032
2313599,1672590
172296,69807
172296,172296
172296,69807
172296,172296
106207,1285665
106207,106207
106207,1198123
106207,78021
106207,106207
106207,103842
106207,103850
106207,35475
106207,37470
106207,37469
1198123,1198123
1198123,78021
1198123,106207
1198123,1198114
1198123,1198123
1198123,1285665
1198123,106207
1198123,1198123
78021,78021
78021,252527
78021,565671
78021,1198123
78021,78021
78021,106207
78021,78021
78021,52860
78021,78021
78021,1190553
78021,78021
78021,1515269
78021,2029964
78021,78021
78021,42545
78021,15832
78021,1404664
78021,1404667
78021,70602
78021,1036843
78021,1288492
78021,44762
78021,93190
78021,106166
78021,1748
78021,10367
78021,76495
78021,76496
78021,1008257
78021,98201
78021,1107445
78021,3027
78021,131120
78021,4955
78021,1133295
78021,1536126
78021,44038
78021,11784
78021,1376433
78021,1376434
78021,1102159
1039374,1039374
1039374,1198114
1039374,1432570
1039374,1039372
1039374,1039373
1039374,1039374
1039374,2666289
1039374,2707110
1198114,1198114
1198114,1198123
1198114,1039374
1198114,1198114
1198114,1432570
1198114,1525749
1198114,1198114
1198114,2098486
1198114,1588914
1198114,12852
1198114,1623255
1198114,1773923
1198114,1773925
1198114,1773926
1198114,208281
1198114,1314223
1432570,1039374
1432570,1198114
1432570,1432570
1432570,228468
1432570,1432567
1432570,1367375
2245165,1225387
2245165,2245165
23682,23682
23682,23626
23682,23678
23682,23682
23682,1225387
23682,21397
23682,119869
5471,5471
5471,52415
5471,28657
5471,19034
5471,12646
5471,29704
5471,1913149
52415,5471
52415,52415
1289488,277081
