id,name
92692,Yuvraj 'Yuvi' Singh Grewal
1041729,Nawaz Ali
229110,ACP Zaid Ahmed Khan
87703,Sarha P. Bux / Sarha Z. Khan
86059,Nandini
81869,Dr. Aditi Sooryavanshi
1019959,
1943244,Akaash
1948933,Tripti
84956,Pratap Narayan Tilak
78921,Megha Dixit
993025,Atul
1003965,Malliswari
1660768,
585270,Indra
1267550,Surya
1166378,
1003966,Nepala Mantrikudu
1635665,Bhima
1034831,
936104,
581669,Goddess Sita
1180573,Valmiki disciple's wife
82078,Sumathi
584257,
544932,Bilahari Marthandam Pillai
552989,Angayarkanni
35790,Sapna
565160,Danny
584324,Malini
584321,Manju
86015,
584251,Priya
584252,Leelavathi
117726,Shanti
86072,Priya
582183,
579724,
584305,Poongavanathamma
237986,Sundari
544988,Eeshwar
78920,Sandhya
581075,All in All
584709,
1469157,
585322,Valli
237629,Kumaran Engineer Law Point
288587,Bharathi
91557,
544979,
549602,
208629,
581895,
1326963,
303927,
150529,Harikrishna
88817,Chakri
1045391,Bose
1043347,Renu
465273,Rajeevi
584735,Aarthi
584262,
141705,Chitra
585392,Anitha
237709,
237697,
82733,Sivadasan
584238,Nirmala
584638,
1006550,Joseph Kollapally
585094,Anitha
935844,Kaimal
1118770,
584625,Ajayan
110298,Sumangali / Nalini
588007,
1271966,Vinod
581188,Anil - Raju
517519,Abhirami
237603,Aavudapillai
582184,Jyothi
237640,Ramakrishnan "Ram"
584504,Saradha
91547,Deva
452595,Bharathi
584415,
85027,
86013,
1107010,
584280,Young Parvati (Tamil)
584255,
1327069,Sankaran
584617,Balu Thevar's Wife
1337504,
85720,Nedumaaran Rajangam (Maara/Maaran)
85033,Paresh Goswami
1620957,Sundari (Bommi)
141704,Balu
237969,Hari
141083,Raji
85523,
938965,Balu
1365177,Vice-principal
1969477,Shyamoli Rakshit
2031570,Uma
1788915,
1390456,Sohini
1722564,
1826110,Joy
1280893,Priyanka
105650,
85603,Lady
230440,Hindi Teacher
1262485,
1254961,
20045,Umrao Begum
123316,Appa Kulkarni
587090,Keshya
1550351,Akka
1549606,Yamuna
592994,Dona Maria Souza-Soares
1703818,
1703819,
987442,
1129676,Keshav
86622,Priyanshu Chatterjee
1250851,Saggi
53980,Seema
2437818,
527738,
995721,
2564960,Aditya
1001828,Raam
85879,Rukmi
78248,Kalavati
980174,School Master
1164919,Swati
230632,Dr. Vandana
78283,Dia
1341818,
53620,
1128381,Raja
130111,Dean Ramachandra
1046675,Seetharam
87330,
1945973,
1643739,Pritam
91631,Sappai
85595,Pasupathy
85724,MLA
1033150,Charandas' wife
630098,Advocate
76232,Nirmala / Sangeetha
1853940,Ananta
86077,Sunita
158670,Sunil Verma
85047,Lateef
53676,Raja Shetty
642779,Jennifer Ali
86428,Kabir (Kukko) Punjabi
86429,Maahi Puri-Punjabi
1162241,
492791,
2486796,(singing voice)
238487,Детектив и герцог Синяя Борода озвучка
560110,Queen Vlasta
1416112,Princess Milada
560103,shepherd Bair
562648,Maigret
2314943,Madame Thouret
237521,Пишичитай
1082026,
932882,
2292211,Petya-Cockerel (voice) / цыплёнок Петя-петушок
1176642,The Cock (voice) / петух
1118043,Yuliya Pavlovna
236826,Vadim Dulchin
39794,Flor Fedyluch
1622613,
86753,
1093040,
58989,Dersu Uzala
58995,Otryad Arseneva
237524,
47918,
240543,
1619152,
1341809,Комиссар Мегрэ
1158865,Lida Karyakina
86690,Andrey Polikanov
240557,Maya Chernyshova
236858,Zolotitsky / Chernyshov
1190179,captain (later major) Alexey Titarenko (aka “Maestro”)
1190217,mechanic Makarych
1484476,Интервьювер
1484477,Разкасчик
39792,Сергей Алексеевич Зверев
572034,Елена Ивановна Степанцова
86709,Narimanov
1031125,Chicherin
2047957,Mironov
584573,
86832,
1328876,
558011,Aleksei
2704860,Zhenya
124429,Lida
1332333,Professor
401898,Bosakovsky
1149956,
1859183,Petya
1643886,Lyusya
1190346,
233375,Aleksei Rybalchenko
591260,Anna Terentyevna
86796,бабушка Нины
1471404,мама Бори Збандуто
240377,Julien Sorel
1190211,Mme de Rênal
1627537,Olga Fyodorovna Sukhareva - sledovatel
2388683,Valentin Makartsev - zaklyuchyonnyy
239669,herself
578073,herself
144841,Aniskin
1334394,Артур
2165605,Мишаня
59899,
109058,
235110,
1092999,Sergey
138127,Mother
99264,Alisa / Алиса исполнение песни
1327288,March Hare (voice) / Мартовский Заяц
1048653,
131209,Nafanya (voice) / Нафаня (в титрах не указан)
2315037,Natasha's mother (voice) / мама Наташи
1550336,Ворона Кот
1790722,Нафаня
134881,Diana Eldor
1082324,
1124832,
549442,
104225,Man in orgy
1288876,Mecky
1288877,Véra
1444804,Juliette
85985,Michel / Doctor
1326503,Agnès
575628,
575629,
1188307,
1347420,
1486016,
1372240,
2130280,
1188306,
1188308,
1186867,
1361865,
1512396,
1535654,
101267,Dana
104610,Stefan
9313,Terri
4590,Himself
44945,himself
37623,Herself
1360772,
1361462,
1879128,
2027498,
2165080,
1789469,
1771072,
1908459,
2198132,
563143,
123257,Himself
1038488,
1038546,Himself - Drummer
123258,Drums
2917700,Self
2917701,Self
1289878,himself
1538771,herself
2427334,
2427335,
591384,
543140,
154297,Herself
98731,Frances
98230,Bibo the Clown
1535837,
1535838,
16250,Elviz
17718,Anna
39768,Kareen Blain
91543,Lizbeth Brooks
2213153,Frau Bielmeier
2192447,Ahmed Bahdari
1033638,as Guitar
1000991,Himself
1000992,Himself
18935,Erich Kästner
18949,Luiselotte Enderle
1866,Nina Kowalski
33043,Tom
52330,Antonia Scherrer
1876,Leonardt Ahrendorff
11611,Sonja
1144677,
1438996,
1119887,Julia
1726279,Larry
19895,Strecker
48692,Jasmin
13812,Herr Kaan
576094,Catharina
1552771,Tahir
23369,
38123,Pavle Isaković
1024176,Katinka
1089934,
1178406,
1178407,
1776490,
1776489,
1776465,
1776466,
1789374,
1771049,
2423249,
147596,
147466,
147838,
555854,
143791,
231851,
149956,
572006,
147875,
147572,
147456,
571652,
1122768,
147575,
1535728,
577486,
1115012,
1670826,
13514,John the Fearless / Jan zonder Vrees (voice)
550496,Dokus (voice)
135338,Boer Stansen (voice)
2651677,Ophelia
2016657,Buckings
2016940,Bobbejaan
65075,Walti
2309337,Kurbel
2290443,Piepe Jatzmauk
2309339,Gudrun
1332652,Elisa
142660,Anthea
583911,Elisas Mutter
572648,Luisa jung
5860,Diakonischer Referent
2506364,Lars (voice)
1493906,Greta (voice)
2501016,Pieps (voice)
1187052,
236336,Paul
136298,Stephanie
21750,Helga Landowsky
1493516,Narrator (voice)
1260053,
135664,Miltos Iatridis
65897,
1031167,
55844,Tom Nilson - Reporter
42400,Miss Steffi
1019902,Carlos Rivas
1204190,Felix
1016207,Captain Andreadis
1204191,Anthony Fletcher
235260,Miguelito Ramos
511505,Coronel Weston
100307,Coronel Gadea
101596,Johnny Quick
1040332,Otto Linnemann
1363045,Robyn Goodfellowe (voice)
2770089,Mebh MacTíre (voice)
48,Bill Goodfellowe (voice)
1851644,Cynthia
117106,Clementine
2753779,Ola
107517,
127852,
2029942,
2029943,
1372451,
1372469,
1635443,Chris
1635442,Mr. Thomas
1665470,Chris' Friend
1525935,Queen
1160809,
1082113,
1160680,
1529670,
1258896,Charlee
1795571,Sassy
2361828,
149243,
143983,Kick Johnson
76731,Jed Tucker
143985,Jimmy Joe Cronin
232922,
233014,(archive footage)
147842,(archive footage)
572543,
572544,
147682,
1542654,
1340589,
1025620,
999602,
1562665,
1665408,
1142719,
222690,
145019,
222687,
1979871,
1940763,
1069194,
1069195,
2048886,
1584675,
2101371,
1359850,
1356558,
2049293,
1954991,
1814868,
2165701,
2048900,
76728,
96875,
78580,
573820,
143778,
571708,
147668,
222898,
586046,
147465,
37722,Don Vincenzo
37125,
80875,Terrail/George Bronson/Ponson/Benson
33807,Lucas
103084,Lola
2082186,Liu Qi
565344,Wang Lei
1684342,Naoto Aida
1498147,Hiroshi
126509,Namiko
2461053,
2745289,Feng Wuye
1607751,Joëlle Legrand
2059708,Linda
1807208,Laurène / Maid
58119,Jae
128961,
1245174,Mia
587118,Himself
587119,Himself
587120,Himself
933520,Baterista
2203796,
1281405,
1264131,
1185024,
1209532,
88941,Joy
227352,Migs
93791,Bela
930714,Marlon
227137,Karen
1552826,Mara Navarro
592002,Angie Navarro
1232963,Stephanie Luzano
1206192,Tata Lugod
1230833,Rubylyn Alba
1183483,Jubal
1183484,Sambag
1075288,Omar
1019186,
113267,
1234468,
1019408,
1348751,
1076722,
1533130,
947522,Bill
1244234,Clinton
1496794,Vanni
223847,Fiel
1343580,Jean
1442438,Luna
1279720,Sherwin
1984371,Jane
1062683,The Architect
220372,Hannah
116266,Kev
1216630,Self
107770,Self
2490411,Geun-myung
1299516,Lee Yeong-hoon
936000,Ae-soon
1024396,In-gyu
1442583,Bami
114904,Haruko Amaya (voice)
1318732,Haruki Shiga (voice)
1691384,Sakura Yamauchi (voice)
1566511,Masaru (voice)
2241358,Karen Aijou
1498127,Hikari Kagura
2241360,Maya Tendou
1405924,Suzu Urano (voice)
550606,San Hōjō (voice)
122191,Antigonos
151183,Hotori (voice)
230472,Suzu (voice)
55662,
1572962,Nitaboh (Child)
73120,Kaoru Kamiya
145069,Rei / Reimon (Voice)
129509,Shin Hayata / Ultraman (Voice)
110655,Dan Moroboshi / Ultraseven (voice)
122502,Fairy (voice)
129815,Huojou Satoko
24647,Bem (voice)
141541,상수
231480,민석
1277308,
96632,
1252017,Won Do-yeon
1348579,Mom
145276,Leôncio
1173877,Senhorinha
1175141,Jonas
1235481,Himself (archive footage)
2479025,Himself
235208,Claudia
570243,Olga
30898,Balisten
1818943,Jesse Fuller
1187465,Riley Adams
223195,Kuya Jeff
575789,Aris
1070109,Toyang
142961,Myra Lopez
540520,
1052759,
142964,Joy
1531479,Flor
592009,Barry
1256277,
227337,Gabby
1362012,Dennis
1188622,George
1183487,Bin
1326671,
1353039,
550403,Malou
223190,Bu Wang
565390,Kay Sera
93104,Georgina
56256,
1269272,Sir Albert
1507720,
227373,
939091,
1149693,
1076721,
1059186,
462483,
1058262,Jun Halo
394399,
2438964,
1058261,Jake
1037546,Mel
1708323,
1535973,
216149,Sgt. Iron
1377537,Ugadi
1237276,Vincent van Eyck
1052349,Lupe
1052882,Elmo
1042975,Manolo
1166095,
550401,
1442059,Divina
1085210,Anton
1349292,
1384861,
1179652,Ella
84057,Alex
1349624,Lawrence
1924676,Prof. Ollie
1304144,Larry
225430,
557552,Lauro
1360807,Dario
2928987,
1356521,Terry Rutland
1379216,Dorabella
1187113,Captain Vere
1187114,First Mate
1006161,Mr Flint
2882628,Orchestra
1559062,Juliette
1404178,Tybalt
2148228,
1569470,
19360,
240566,Seyfi Ganiyev
2042658,Murad Abiyev
47355,Benedikt
238127,Margareta
3762,Resli
50888,Herta Wieland
949451,
47762,Hercule Poirot
47763,Dr. Graham
26912,Lord Amery
2114526,Raania
2114527,Faris
1694721,Daniyal / Dino
1961659,Noor
1515937,Zenith Irfan
1246962,Julie June
1491587,Zafar
2333080,Lateefullah
2100732,Maira Ahmed
1695087,Resham
558344,Adam
131845,Armaan
1211770,Danny
2058166,
1876016,Maria Joseph
1860560,Amna
1602793,Aalia
1721005,Esha
2328907,Uzma
557893,Umaima
1860559,Baba Balaam (voice)
131850,Abdullah
1238937,SP Zaman
1262617,Haider
1830722,Dua
1254503,Sami
1515940,Laila
1515936,Zoya
2319660,Sameer
2326993,Luqman
2103978,Chandni
2058155,
2332403,
1657979,
1810785,
2383151,Shaheed Aitzaz Hasan
1372315,Mujahid Ali Bangash
2340656,Child Artist
1343630,
1816077,Shera
1442987,
2052906,Aliya Malik
1602757,Inspector Ibrahim
1795768,Rizwan Ahmed
105872,Mian Tariq Ali
1252878,Mehreen
1503569,Zaheem
1254796,Maryam
2381443,Naresh
1328482,Imran
2341214,Fiza
1582836,Sheheryar
1606906,Saniya
2279658,Shabbo
1657975,
2114804,Rocky
1702403,
81837,
1327862,
1489660,Farhan Ahmed
1442978,
2164481,
1805836,Bunty
1813056,
557894,Noor
2102352,
105443,Anna
120947,
2073756,Rayyan
1241613,
1602764,Murad
1602765,
2327754,
2073762,
2390070,
1244357,Zarak Khan
1496842,Ameer Qudratuullah
2390332,
2285487,
2000301,Nuri Nath
2093353,
1279566,
1911182,
2222115,
1911183,
1328087,
1925466,
1326925,
1925462,
1771443,
1925468,
2284129,
2284130,
2281767,
1328354,
2281851,
1348369,
1798126,
1925467,
1721889,
2281725,
1328356,
2281835,
1360788,
2281589,
2283357,
2247798,
1925463,
2286184,
2281754,
2281734,
2284148,
2286237,
2282450,
1255352,Mithu
1246959,Rajjo
1929096,
1951222,
1503570,Moti
1694714,Tara
946090,Marian Simmons
1181828,George Burton
1249070,Marian
2420009,Ido
27959,
1078302,Mia
2009006,Sebastian
41356,Mother
43646,Marco
1611253,Colleague
1233325,Paul's father
90978,Paul's mother
1158283,Josef Heiliger
4215,Hubertus Koschenz
22949,Oberschwester Walburga
22347,Ralf Keul
22663,Doris Keul
23113,Frau Weber
1489837,Alexander Benede Age 11
1589800,Alexander Benede Age 17
65054,Josef Asch
1196352,Clara
71598,Julia Wagner
1249793,Tiger
1521811,Schnullerkatze
133262,Marc
1605905,
1137210,
1651778,
1295461,han woori
1437838,Gyu-Nam
428960,Tae-Rang
87540,Seung-Won
75914,Ji-hye
109307,Park Ae-ja
496937,Choi Yeong-hee
138509,Duk-soo
1193410,Eun-Chul
1193411,Eun-Ha
44521,Svenja
7824,Inspector Alexander Haller
19913,Nikolai Falk
18933,Sophie Haller
1149823,
2349,Harald Korb
229145,Sigrid Waldenberg
35663,Nico
22380,Ayse
28433,Katharina Kramer
16808,Ben Simon
32955,Ulrich Kröger
34644,Anna
45892,Jakob
20021,Graf Robert
1820873,Narrator (voice)
1722646,Zottelhaube
1502019,Amalindis
1092996,Ács Zoltán
1656991,Berci
127104,Margit néni
1151279,Kisvacak
125198,Ötvös Csöpi
64412,Dr.Kardos
22576,Anyica
125744,Mihály (as Agárdy Gábor)
1204560,Palánk
1204561,Bádogos
1204562,Cseppcsányi
125449,Kis Klári Copfos
124077,Vadász Lehelaz Atlantic Bank igazgatója
118081,Tóni Vajkayné
1688769,
2500833,Grandson
1727581,Mária
1037943,Zebegényi Ilike
1090507,
125161,
1304775,Krisztina Alvinczy
1361359,captain Kléber
132000,Erdei Tibor mérnök
125450,Munkavezetõ
235308,
125194,Barlay doktor
125179,
1056165,Márta Vizy
1088298,PíPí
930368,Márta
2453442,
1688767,Kelemen Kató (singing voice)
1545377,Andersen dán üzletember
89633,Tamás
23356,Maskó
112074,Nóra
64415,Klári
1458041,
1132941,Imre Kálmán
1413766,Paula
125360,Slamovits Bea
89637,Huszár Géza
125270,Béla szomszéd
1037718,
1253424,Kati
1171048,Fekete Virág
559359,Monay
1631481,
208638,Vocals/Guitar
1654756,Orphée
2396005,Eurydice
1558163,Dimitar Mitko Mitashki
1729264,Andro
1114312,Conductor
3001,Grigori Rasputin
48039,Tsar Nikolaus II.
23282,Irene Moldenschütt
1040817,Heinz Moldenschütt
49211,Helga Vanroh
32120,Sascha Lonay
1046781,Herzog von Mailand
1349351,Valentin
45659,Rebecca Bayliss
234091,Joss Gardner
49475,Susanne Keller
16243,Ernst Keller
994120,Der kleine Prinz (Stimme)
123239,Flieger / Erzähler (Stimme)
38130,Profesor matematike Herceg
69147,Direktor Martinović
1178335,Leni Tanner
1178336,
64019,Anna Tanner
26411,Bum
26251,Arlette
33546,Tänzerin
22635,Bernie
586347,Dürst
30722,Barbarossa
93458,Clown
1504440,Abhinay
35779,
128728,Veeram
1323115,
1531626,Mukunda Lahiri
121863,Professor (as Prithviraj)
85373,Suraj / Surajprakash (as Biswajit)
229249,Ram/Shyam
86780,FBI Agent Satinder 'Suzanne' Kaur
14078,Varuna
624985,Pratap Verma
222768,
86086,
229144,
1619216,Sitesh Roy
1043342,Roop Lal Chadiwala
1386719,Kunti
1144344,Kadalibala Dasi
968635,
1280029,
1280399,
1046204,Geeta Phogat
1756851,Babita Kumari
52764,Ishaan Nandkishore Awasthi
52766,Maya Awasthi
1052854,Vathsala Vasudevan
584856,Vetri Maaran
85892,
86305,
39491,Nadine Mercier
26517,Martin Melchior
549433,Bürgermeister Habicht
558698,Mädchen
41063,Antonio
1628456,Massimo
1326292,
1457379,
236344,St. Mena
932081,
224914,
125195,Tót
1092606,Magyar Mari
1042222,Szathmáry Kati
125376,
1485764,
1204537,Bakonyi
1576973,Bakonyiné
64414,Prohászka Feri / Gyula vitéz
125162,Lukács Péter rendező
142427,Judit
131237,Bea
42077,
125763,
231618,Titan / thief / actor / carter
23622,Bankpénztároslány
1104889,Lusztó István (voice)
1353095,Árvai felesége
1480626,István
125361,Kalmár Géza
19998,Csokonai Lili
1078344,Kéri Márton
42074,Naxos
10647,Professor Stephanus
1259820,Milica
1092701,Olivér
1193547,Zoé
1166028,Lévisz
1037800,Kelvin
231052,Eszter
125190,Apa
936728,
27412,Babyface Randall
1121926,Benny Randal
234660,Presidente Casino
1694514,
1026993,
533842,
585981,
187176,Jorge Bueno
106080,Pedro Malo
1031916,Rosario
39008,Dr. Pedro Millán
55392,Miss Lucy
2008873,Laura
2236984,Empleado de Limpieza
619148,Georgette
974689,
1151368,
1831323,Manuela Carmena
2388970,Joaquím Bosch
1650562,Robi
1409839,Salomon
928554,Himself
928555,Himself
928556,Himself
1127406,
1328983,
1328982,
91450,Kleon
1133244,Guard
1989124,Merlina strega (voice)
1335061,Merlina donna (voice)
1303024,Himself
2383193,Himself
2383195,Himself
2384223,Himself
2382658,Himself
1778618,Himself
1216039,Himself
1180120,Himself
1160506,Himself
1408577,Himself
1150526,Himself
545042,Himself
1342886,Ion
1120499,Ana Baciu
1259035,
1848714,
1849291,
556457,Nea Mărin / Mr. Juvett
1114621,Gogu
67621,Dennis (voice)
1213384,Various (voice)
1225799,Various (voice)
978103,
2048036,
19875,John Pehle
1710689,Vinnie Duncan
98157,Jake Adams
2005502,
552339,Kazu
1167921,
1847886,Kaede Ayase
1373074,Shu Uchida
547982,Boice
554873,Mimi Takaoka
1256203,Akira Takaoka
219575,Konjiki No Yami
1260825,Ryotsu Kankichi
552634,Reiko Akimoto
84505,Sanji
126704,Colonel
548004,Barish (voice)
110665,Yu Narukami
1249267,Shindou Chihiro
1324666,Azusagawa Sakuta (voice)
1254672,Sakurajima Mai (voice)
72389,Matsuzaki
945130,Noriko
135201,Kazunari Asano
66153,Rika Odagiri
931388,Ômori
121196,Mr. McLeager
109747,Elisa
72396,Greta
83930,Senbei
1680,Arale-chan
126279,Radial King
114913,Akane Kimidori (voice)
87585,Rem Ayanokôji (voice)
144773,Enkō
235337,Cosmo
1623041,Tsutomu (voice)
1066412,Queen (voice)
1230931,Joker (voice)
592910,Goro Nanase (voice)
81859,Inspector Yamagashi (voice)
81860,Helga (voice)
90499,Timmy (voice)
1251444,Erika
110664,Ran
553047,Aira
84504,Yasaburo Manajiri
144108,Sadayoshi Karimata
112276,Mr. 2
932080,Kaber
140872,Sayed
1228997,Himself
1627046,Himself
1910048,Himself
95928,Himself
88589,Himself
88590,Himself
1257899,Jin-seok
84788,Yoo-seok
85173,Lee Seok-jin / Choi Seung-man
123766,Nam Do-jin
1882412,
1882413,
46239,Okoyo
1662672,
1662673,Biggi
1191010,Sonja
2231457,Heidi
1632291,
1204358,
1204357,
1331369,
1204356,
1306324,Giusy
43205,Nino
1310024,Olav Klungland
1671,Eilif
143725,Narrator / Octopus (voice)
99263,Alla Ivanovna Kostrova
275295,
237949,
4757,
2314150,
1311949,Иван Кравчук
2036999,Сергей Назаренко
2319024,Vanya Solntsev
2319027,Dmitry Yenakiyev
2310371,Vasily Bidenko
1090426,Old lady
562619,
81000,
41048,
1004788,
1017211,
562603,Gorlov
1953037,Yurka
1157044,clothing salesman
544590,"Cardinal"
1287416,Muromtsev
1190374,Ivan Vasilyevich Bunsha house manager / Czar Ivan The Terrible
86663,George Miloslavsky / Prince Miloslavsky
86680,introductory and concluding remarks
1166328,
274426,Dasha
240532,Nadia (girlfriend Dasha)
239722,Борис Проворный
2317453,Борис Проворный в детстве и юности
1270314,Женя Верболоз
1546533,Marat
2053419,Vika
235097,король Сигизмунд
1627560,
590145,
235858,Евгений Алексеевич Артамонов
1112248,Александра Сергеевна Мальвина
1691226,Tamu
143675,Егор
1961483,
1961481,
562719,Антон Горелов
1374959,Рина
2295510,Himself - Host
230714,Himself - Narrator
1400630,Jonas
93407,Flyora (Florian Gaishun)
93408,Glasha
557267,Professor
782,Commandant Hoppe
583076,Martin Heidel
589121,
2034694,Snapas
1970936,Teodors - Child
1970937,Teodors - Teenager
929706,
86719,
1153620,Juozas Lukša-Daumantas
1341418,
1341419,
121579,Mange ting
107557,
1433478,
1609347,Adrian
1437419,Munken
47155,Astrid
995616,Toro
145025,
1086359,
975078,
1568486,
1135762,
1100356,
1288388,
1171260,
68368,Marge Mirron
554513,
115792,
1046843,Lupin III
82508,Daisuke Jigen
1090907,
1057940,
1501140,
1100783,Goopy
1363545,Rudrangshu
1533881,Bhagwan Dada
1564627,Ria Fernandez
1280392,Benu
223167,Lajjo
87297,Rani
1421861,Champa
556847,Seth Sonachand Dharmanand
86364,
1428739,Indra
1475730,
226769,Raj
1246733,
992742,
85589,
1565616,Kaveri Ganpat Belwalkar
1003954,Indu
101825,Raosaheb
1030169,
2325284,
1611659,
995132,
1599238,Jyoti Athavle
92686,Nath Devlalikar
1372226,
1922244,
86085,Mahie
77240,Dane Shah
140682,Brar
590545,Bibi Gurdyal Kaur Banga
1450085,Simran
1490392,Jaago
140658,Sahibdeep Singh (as Sarbjit Cheema)
976211,Alibaba
562286,Marjina
929470,Yuvraj
76793,
227849,Aslam Puncturewala
99711,Hameeda (Aslam's Wife)
1541396,
630988,Kaaki
85581,Pandit Bhanushankar Shastri
1972316,Motu / Patlu
1064472,
6520,Mithi Kumar
1179460,Vijay
86880,Archana Kapoor
6501,Alka
86212,Rishi Sharma
86213,Veer
632479,P.I. Rajesh Nath
581666,Avinash Ravichander
582195,Athif Hussain
237991,Rajeswari / Raaji
1751755,A.C.P. Catherine
55062,Shalu
141333,Ratan Aulakh
141334,
141335,Satho Singh / Satho Kapoor
1497112,Janani
1179741,
1670034,Anand
1625720,Shruthi
1334005,Ritu
35763,Shrikant Varma
35782,Salim
86076,
85578,
1952329,
1641564,
1946030,
1921701,Nisha
1700878,
1058973,Chikhloo
113810,Sankar Dada RMP
979562,Veera Sankar
237993,
1107197,
1305782,
562297,
1268406,Mahesh
584602,
584605,
584603,
1047327,
583971,
584645,
1340527,
91549,Pulikesi / Ukraputhan
511207,Soolaayini
584249,Raja Mokkaiyappar
1151397,
305641,
1429093,Chinna Zamindar Raja/Anand
545006,Zamindar
584817,
584841,
88166,
1003981,
2109214,
1602213,
560027,
1415835,Kalinga
85722,Shivaramakrishnan
147324,Josephine (Josootty)
110147,Radhika Menon
1492787,Appu
930728,Preman
182174,
53372,
140466,Shikhandi Pillai
584793,Avittam Thirunaal Achutha Kurup Valiya Padathalavan
1200571,Prabhakaran
1006403,Bharathi
584456,
70403,Bhim
1122103,
1025205,
1047332,
82732,Dr. P. K. Haridas
1111643,Mr. Katadare
1272840,Ammu
237970,
935915,Nanda Gopal
585400,Ratna Mala
1530653,
1319865,
116925,
237610,
1907698,
584753,Anjali
1272147,Jaya
141702,Sulochana
116924,Srinivas
89153,villan
545595,
584639,Vishwanathan's father
584733,Manu Vishwanath
1272014,Ammu
997494,Sunil
930731,Kamalahasanan pillai
1095821,
123328,Sivan
930730,P.V. Panicker
1263932,ACP Shreya
1101394,ACP Rishikesh
1178049,Arjun
1679826,Sreeja
111668,Muhammad
225388,Nithya
117533,Meera
1594079,Balu
544871,Priya
223160,
584761,
587719,
1282986,Vishnu
1962502,
1180898,
1619712,
146147,
584718,Ayya
93191,Hamid
212172,
584588,Arun
1047326,Bama
584376,Maheshwaran
1158780,Sudha
1429094,Murugesan
584386,Sakunthala
584359,Raja
585297,Radha
1506433,Shankaran
1296864,Kariyan
110199,Mahatma Gandhi
1178639,Abhirami (Aami)
587752,Vetrivel
1124966,Kumarasamy
585397,
141076,Santa
1664619,Yazhini
1417476,
2200964,Khirodmoni
1417485,Arjun Mallick
150409,Pritha Mallick
1386720,Girija
1261140,
1106316,
1020621,Rudro Pratap / Aabir
1369371,Raghab / Ranabir
1348917,
150012,Old Man
86022,Baloo
2383128,Muhammad Rahat Khawaja
229112,Tara
1296866,Devi
222767,Laxmilkant (Lakshya) Bolke
1172858,CID Inspector Mahesh Jadhav
86018,Rangarao Khot / Malhari Khot
1917765,Pandhari
1666878,
1046747,
1325413,
1549604,
2299961,Sukha
2081611,Bhanta ( Sukha's brother in law)
82074,Angrej/Geja
1078264,
1407562,Gaddalakonda Ganesh
587753,Sridevi
1059098,Abhilash
85451,Gunu Baba
1374676,Bony
1558472,
105444,Father
125204,Mother
980172,Bhasakar (Young)
140683,Advocate Ranjit S. Thakur
86066,Nandini Saxena
85891,Aryan Mehta
88439,Jhanvi A. Merchant
1325428,
237644,Amrutha
2040061,
560039,Bhaskar Mani
1053112,Akhilesh
1052327,Anjali
1124946,Nirmala
560038,
1065421,
1315575,
1853941,
1108805,Mohsina Hamid
150471,Nagma
85670,himself
85721,
2453043,Fatin
1246564,Mother
1210235,Naina
142334,Chhaya
2452130,Sahil
2452131,Mitee
2579338,Venugopal
86419,
221665,ПЕВЕЦ
1706721,ПЕВИЦА
1208738,ПЕВЕЦ
239122,
544623,
550736,Antonov-Ovseenko
2354326,Tukhachevskiy
1881897,Torrans
128301,Murashkina
2042543,Khodzha Nasreddin
2878513,Zarina Burkhanova
86957,
2720574,
237942,
237941,
99656,
301961,Ivan Vasilyevich
47919,o.A.
47920,o.A.
142229,Billy Bones / Captain Smollett
1027115,Ekaterina
581268,Arthur
87409,
235802,
1179871,Hrant / Kamo
1968679,Armen Misakich
2386079,Sayar - komissar politsii
22823,Степан
929553,Аннушка
2388476,Rykov
23442,Vova Lobanov
24374,Седой
86797,Стройло
1191123,Professor Belov
272279,Old Fisherman
1375942,Friday
544622,Alca Shanina
543859,Aleksandr Ivanovich
932358,
1352523,Питер Максвелл
1947618,Керол Хемптон
1947619,О'Тул
1182323,Vasechkin
1182324,Petrov
1182325,Masha Starceva
135085,
1389111,Jaime
1389112,Laura
29513,Sofia
1367968,
1866979,
2049973,
1275554,Herself
1502972,Herself
592555,
592556,
1181929,Julia
1181930,REP Robert Jennings
99706,TJ Carlson
22700,Eric Westbrook
1079453,Ivy Dearborn
1121375,Thanos Vergis
1075437,Elena Chrysou
16021,Iro Mara
26598,Kostas Maras
1129635,Andreas Mavrogialouros
932888,Thodoros Grouezas
1312677,Aliki Mavrogialourou
1129632,Giorgos Stavrou
1174736,Hristos
1260725,Nikos
1119897,Giorgos
1312815,Vassos
1333071,Stefanos
932756,Angelos
1392450,Eirini
932887,journalist
1393602,Stavros
2258596,Andreas
1024234,Katia
1926266,Panos
36928,Polizeihauptmeister Horst Krause
10243,Elsa Krause
141657,Meta Krause
1720652,Erwin
1720653,Paul
1050118,Bogdan
1267292,Kale
28377,Grof
70876,Dobrica
1050855,Marina
1670557,Ana
1664234,
1185241,
1089933,
1359853,
936880,
232871,
144641,
2188664,(archive footage)
2668613,(archive footage)
936337,Porn Star
2671147,Executive Porn Producer
144725,
147584,
147825,
147563,
1068396,
548469,
1026099,
1209937,
1021773,
557066,
223381,
149067,
181887,
1023686,
143936,
223379,
938154,
581405,
448092,
581406,
147580,
305184,
147261,
936455,
2543185,
147549,Sex Club Patron
1665479,
1665480,
1153385,
147665,
147553,
147873,
573302,
183995,
148278,
294730,
557231,
571653,
555914,
2511143,The Pharoah
1581191,Amile
147550,
591850,Teacher Eline
